,contrato,dataAssinatura,dataFimVigencia,dataInicioVigencia,dataPublicacaoDOU,dimCompra,fornecedor,id,modalidadeCompra,situacaoContrato,unidadeGestora,valorFinalCompra,valorInicialCompra
10,,2017-01-20,,2017-01-20,2017-08-02,"{'numero': '000012017', 'objeto': 'Objeto: Contratação de serviços de abastecimento de água e coleta de esgotos.', 'numeroProcesso': '25021002675201641', 'contatoResponsavel': 'ANA ELISA CORREA FERNANDES'}","{'numeroInscricaoSocial': '', 'nome': 'COMPANHIA DE SANEAMENTO DE SERGIPE DESO', 'razaoSocialReceita': 'COMPANHIA DE SANEAMENTO DE SERGIPE DESO', 'nomeFantasiaReceita': '', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '18/03/1970', 'enderecoEletronico': '', 'numeroTelefone': ' ', 'descricaoLogradouro': 'R CAMPO DO BRITO', 'numeroEndereco': '331', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'PRAIA 13 DE JULHO', 'codigoFormatado': '13.018.171/0001-90', 'tipoCodigo': 'CNPJ', 'tipoPessoa': None}",1968342,,,"{'codigo': '250038', 'nome': 'NUCLEO ESTADUAL DO MS/SE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",41566.83,41566.83
11,,2017-10-07,,2017-10-07,2017-09-08,"{'numero': '000362017', 'objeto': 'Objeto: Contratação de Compra de Energia Regulada - CCER, por meio de concessionária de serviço público, referente ao fornecimento de energia elétrica para as Unidades I e VII localizadas no SIA trecho 4 lotes 540/610 Almoxarifado e 1220/1280 SADM.', 'numeroProcesso': '250001745592016', 'contatoResponsavel': 'TIAGO PONTES QUEIROZ'}","{'numeroInscricaoSocial': '', 'nome': 'CEB DISTRIBUICAO S.A.', 'razaoSocialReceita': 'CEB DISTRIBUICAO S.A.', 'nomeFantasiaReceita': 'CEB DISTRIBUICAO S.A.', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '26/07/2005', 'enderecoEletronico': 'marly@ceb.com.br', 'numeroTelefone': '61  33631894 61  33634013', 'descricaoLogradouro': 'ST SETOR DE INDUSTRIA E ABASTECIMENTO', 'numeroEndereco': 'S/N', 'complementoEndereco': 'AREA ESPECIAL C', 'numeroCEP': '        ', 'nomeBairro': 'SIA', 'codigoFormatado': '07.522.669/0001-92', 'tipoCodigo': 'CNPJ', 'tipoPessoa': None}",1968343,,,"{'codigo': '250110', 'nome': 'COORDENACAO-GERAL DE MATERIAL E PATRIMONIO', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",0.01,0.01
12,,2017-01-18,,2017-01-31,2017-01-02,"{'numero': '000172016', 'objeto': 'Objeto: Contratação de serviços de energia elétrica a fim de atender as demandas dos Polos Base, UBSI e SAA do DSEI-ISUL.', 'numeroProcesso': '25065000763201601', 'contatoResponsavel': 'MARCOS ANTONIO DE SOUZA'}","{'numeroInscricaoSocial': '', 'nome': 'CRELUZ - COOPERATIVA DE DISTRIBUICAO DE ENERGIA', 'razaoSocialReceita': 'CRELUZ - COOPERATIVA DE DISTRIBUICAO DE ENERGIA', 'nomeFantasiaReceita': 'CRELUZ -D', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '24/07/1967', 'enderecoEletronico': '', 'numeroTelefone': ' ', 'descricaoLogradouro': 'AV TREZE DE MAIO', 'numeroEndereco': '1348', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CENTRO', 'codigoFormatado': '91.950.261/0001-28', 'tipoCodigo': 'CNPJ', 'tipoPessoa': None}",2070008,,,"{'codigo': '257053', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - INTERIOR SUL', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",75130.36,75130.36
13,,2017-03-15,,2017-03-15,2017-03-04,"{'numero': '000052017', 'objeto': 'Objeto: Fornecimento de energia elétrica às Unidades do DSEI Interior Sul, conforme detalhado no projeto Básico, parte integrante deste processo.', 'numeroProcesso': '25065000772201693', 'contatoResponsavel': 'JARINA ALTAMAR DE OLIVEIRA SANTOS'}","{'numeroInscricaoSocial': '', 'nome': 'COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE-D', 'razaoSocialReceita': 'COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE-D', 'nomeFantasiaReceita': 'CEEE DISTRIBUICAO', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '28/11/2006', 'enderecoEletronico': 'DCT@CEEE.COM.BR', 'numeroTelefone': '51  33822830 ', 'descricaoLogradouro': 'AV JOAQUIM PORTO VILLANOVA', 'numeroEndereco': '201', 'complementoEndereco': 'PREDIO A1 - 7 ANDAR SALA: 721', 'numeroCEP': '        ', 'nomeBairro': 'JARDIM CARVALHO', 'codigoFormatado': '08.467.115/0001-00', 'tipoCodigo': 'CNPJ', 'tipoPessoa': None}",2168369,,,"{'codigo': '257053', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - INTERIOR SUL', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",120000.0,120000.0
14,,2017-04-18,,2017-04-18,2017-05-16,"{'numero': '000032017', 'objeto': 'Objeto: Contratação de empresa especializada para o fornecimento de energia elétrica, visando atender as necessidades do Distrito Sanitário Especial Indígena Vilhena/RO.', 'numeroProcesso': '25062000188201668', 'contatoResponsavel': 'ANTONIO LOPES RODRIGUES'}","{'numeroInscricaoSocial': '', 'nome': 'CENTRAIS ELETRICAS DE RONDONIA SA CERON', 'razaoSocialReceita': 'CENTRAIS ELETRICAS DE RONDONIA SA CERON', 'nomeFantasiaReceita': 'ELETROBRAS DISTRIBUICAO RONDONIA', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '22/12/1969', 'enderecoEletronico': 'nonaton@ceron.com.br', 'numeroTelefone': '69  32164127 69  32164127', 'descricaoLogradouro': 'AV IMIGRANTES', 'numeroEndereco': '4137', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'INDUSTRIAL', 'codigoFormatado': '05.914.650/0001-66', 'tipoCodigo': 'CNPJ', 'tipoPessoa': None}",2469375,,,"{'codigo': '257050', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - VILHENA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",220100.0,220100.0
0,,2017-10-07,,2017-10-07,2017-09-08,"{'numero': '000122017', 'objeto': 'Objeto: Fornecimento de energia elétrica para a Unidade VIII localizada no SAFS, Quadra 2, Lotes 5 e 6 em Brasília-DF.', 'numeroProcesso': '25000174559201671', 'contatoResponsavel': 'LEONARDO ROSARIO DE ALCANTARA'}","{'numeroInscricaoSocial': '', 'nome': 'CEB DISTRIBUICAO S.A.', 'razaoSocialReceita': 'CEB DISTRIBUICAO S.A.', 'nomeFantasiaReceita': 'CEB DISTRIBUICAO S.A.', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '26/07/2005', 'enderecoEletronico': 'marly@ceb.com.br', 'numeroTelefone': '61  33631894 61  33634013', 'descricaoLogradouro': 'ST SETOR DE INDUSTRIA E ABASTECIMENTO', 'numeroEndereco': 'S/N', 'complementoEndereco': 'AREA ESPECIAL C', 'numeroCEP': '        ', 'nomeBairro': 'SIA', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '07.522.669/0001-92', 'tipoPessoa': None}",870990,,,"{'codigo': '250110', 'nome': 'COORDENACAO-GERAL DE MATERIAL E PATRIMONIO', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",1902587.26,1902587.26
1,,2018-06-04,,2018-06-04,2018-07-05,"{'numero': '000012018', 'objeto': 'Objeto: Contratação de empresa especializada para fornecimento de energia elétrica em BAIXA TENSÃO a fim de atender necessidades dos Polos base de Manicoré.', 'numeroProcesso': '25037400410201717', 'contatoResponsavel': 'ARMANDO GARCIA DOS REIS'}","{'numeroInscricaoSocial': '', 'nome': 'AMAZONAS DISTRIBUIDORA DE ENERGIA S/A', 'razaoSocialReceita': 'AMAZONAS DISTRIBUIDORA DE ENERGIA S/A', 'nomeFantasiaReceita': '', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '30/01/1998', 'enderecoEletronico': 'michael@eln.gov.br', 'numeroTelefone': '092 36211187 092 36224345', 'descricaoLogradouro': 'AV SETE DE SETEMBRO', 'numeroEndereco': '2414', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CACHOEIRINHA', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '02.341.467/0001-20', 'tipoPessoa': None}",871727,,,"{'codigo': '257027', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - MANAUS', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",9600.0,9600.0
2,,2017-10-23,,2017-01-11,2017-11-23,"{'numero': '000152017', 'objeto': 'Objeto: Contratação da ENERGISA PARAÍBA para prestação de energia elétrica para o imóvel utilizado pelo NEMS/PB, situado na Rua Desembargador Souto Maior 244, Centro, João Pessoa/PB.', 'numeroProcesso': '25018005303201715', 'contatoResponsavel': 'NEIDJA TORRES DE ARAUJO'}","{'numeroInscricaoSocial': '', 'nome': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'razaoSocialReceita': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'nomeFantasiaReceita': 'ENERGISA', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '24/08/1966', 'enderecoEletronico': 'SAELPADFC@SAELPA.COM.BR', 'numeroTelefone': '008302151098 083 2311886', 'descricaoLogradouro': ' BR 230 KM 25', 'numeroEndereco': 'S/N', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CRISTO REDENTOR', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '09.095.183/0001-40', 'tipoPessoa': None}",970151,,,"{'codigo': '250027', 'nome': 'NUCLEO ESTADUAL DO MS/PB', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",85191.16,85191.16
3,,2017-10-23,,2017-01-11,2017-11-28,"{'numero': '000182017', 'objeto': 'Objeto: Contratação da Energisa Paraíba para fornecimento de energia elétrica para imóvel pelo NEMS/PB, localizado na Av. Duarte da Silveira nº 610, Centro , João PEssoa/PB.', 'numeroProcesso': '25018005302201762', 'contatoResponsavel': 'NEIDJA TORRES DE ARAUJO'}","{'numeroInscricaoSocial': '', 'nome': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'razaoSocialReceita': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'nomeFantasiaReceita': 'ENERGISA', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '24/08/1966', 'enderecoEletronico': 'SAELPADFC@SAELPA.COM.BR', 'numeroTelefone': '008302151098 083 2311886', 'descricaoLogradouro': ' BR 230 KM 25', 'numeroEndereco': 'S/N', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CRISTO REDENTOR', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '09.095.183/0001-40', 'tipoPessoa': None}",1071248,,,"{'codigo': '250027', 'nome': 'NUCLEO ESTADUAL DO MS/PB', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",81342.04,81342.04
4,,2017-06-02,,2017-06-02,2017-03-30,"{'numero': '000012017', 'objeto': 'Objeto: Contratação da empresa brasileira de correios e telégrafos', 'numeroProcesso': '25005726562016', 'contatoResponsavel': 'RENATA DIAS FERREIRA QUINTANILHA'}","{'numeroInscricaoSocial': '', 'nome': 'EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS', 'razaoSocialReceita': 'EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS', 'nomeFantasiaReceita': 'SUP ESTADUAL DE OPERACOES RJ', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '13/02/1970', 'enderecoEletronico': 'RJGABDR@CORREIOS.COM.BR', 'numeroTelefone': '21  25038152 ', 'descricaoLogradouro': 'AV PRESIDENTE VARGAS', 'numeroEndereco': '3077', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CIDADE NOVA', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '34.028.316/0002-94', 'tipoPessoa': None}",1267590,,,"{'codigo': '250057', 'nome': 'INST. NACIONAL DE TRAUMATOLOGIA E ORTOPEDIA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",411000.0,411000.0
5,,2017-11-09,,2017-11-09,2017-12-09,"{'numero': '000062017', 'objeto': 'Objeto: Contratação de serviço de abastecimento de água tratada e coleta de esgoto sanitário por ligações domiciliares e medição por hidrômetro para atender a unidade do Polo Base de Itacajá, conforme condições, quantidades e exigências estabelecidas no Projeto Básico.', 'numeroProcesso': '25066000224201734', 'contatoResponsavel': 'SIDNEY MARIANO DE BRITO'}","{'numeroInscricaoSocial': '', 'nome': 'SERVICO MUNICIPAL DE AGUA E ESGOTO - SEMAE', 'razaoSocialReceita': 'SERVICO MUNICIPAL DE AGUA E ESGOTO - SEMAE', 'nomeFantasiaReceita': '', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '22/11/1982', 'enderecoEletronico': '', 'numeroTelefone': ' ', 'descricaoLogradouro': 'R 5', 'numeroEndereco': 'SN', 'complementoEndereco': 'ESQ.C/RUA C,', 'numeroCEP': '        ', 'nomeBairro': 'CENTRO', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '00.001.594/0001-55', 'tipoPessoa': None}",1367574,,,"{'codigo': '257054', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - TOCANTINS', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",442.42,442.42
6,,2017-11-12,,2017-11-12,2017-12-19,"{'numero': '000012017', 'objeto': 'Objeto: Fornecimento de Energia Elétrica Baixa Tensão para atender as estruturas físicas pertencentes ao DSEI Alto Rio Solimões na unificação de todas as unidades já incluídas em contratos e as não não contempladas.', 'numeroProcesso': '25036000892201719', 'contatoResponsavel': 'JOEL DE SOUZA MUNHOZ'}","{'numeroInscricaoSocial': '', 'nome': 'AMAZONAS DISTRIBUIDORA DE ENERGIA S/A', 'razaoSocialReceita': 'AMAZONAS DISTRIBUIDORA DE ENERGIA S/A', 'nomeFantasiaReceita': '', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '30/01/1998', 'enderecoEletronico': 'michael@eln.gov.br', 'numeroTelefone': '092 36211187 092 36224345', 'descricaoLogradouro': 'AV SETE DE SETEMBRO', 'numeroEndereco': '2414', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CACHOEIRINHA', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '02.341.467/0001-20', 'tipoPessoa': None}",1367575,,,"{'codigo': '257025', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - ALTO SOLIMOES', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",255629.67,255629.67
7,,2017-03-07,,2017-03-07,2017-04-07,"{'numero': '000052017', 'objeto': 'Objeto: Contratação de serviço de fornecimento de energia elétrica na sede do Dsei/TO, nas unidades vinculadas e aldeias indígenas, conforme condições, quantidades e exigências estabelecidas no Projeto Básico.', 'numeroProcesso': '25066000034201717', 'contatoResponsavel': 'SIDNEY MARIANO DE BRITO'}","{'numeroInscricaoSocial': '', 'nome': 'ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.', 'razaoSocialReceita': 'ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.', 'nomeFantasiaReceita': 'ENERGISA TOCANTINS', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '27/03/1989', 'enderecoEletronico': '', 'numeroTelefone': '63  32195000 63  32195000', 'descricaoLogradouro': 'Q 104 NORTE AVENIDA LO 4', 'numeroEndereco': '12-A', 'complementoEndereco': 'CONJ: IV;', 'numeroCEP': '        ', 'nomeBairro': 'PLANO DIRETOR NORTE', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '25.086.034/0001-71', 'tipoPessoa': None}",1367579,,,"{'codigo': '257054', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - TOCANTINS', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",687092.37,687092.37
8,,2017-07-26,,2017-07-26,2017-11-08,"{'numero': '000012017', 'objeto': 'Objeto: Fornecimento de Água e Coleta de Esgoto, a ser prestado em Fortaleza, na Sede do Distrito Sanitário Especial Indígena do Ceará, na Casa de Saúde do Índio-CASAI e Polo Base de Caucaia/CE.', 'numeroProcesso': '25044000476201711', 'contatoResponsavel': 'ALBERTO SALES BARBOSA'}","{'numeroInscricaoSocial': '', 'nome': 'COMPANHIA DE AGUA E ESGOTO DO CEARA CAGECE', 'razaoSocialReceita': 'COMPANHIA DE AGUA E ESGOTO DO CEARA CAGECE', 'nomeFantasiaReceita': 'CAGECE', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '08/09/1971', 'enderecoEletronico': 'GRUPO.GCONTFISCAL@CAGECE.COM.BR', 'numeroTelefone': '85  31011768 ', 'descricaoLogradouro': 'R LAURO VIEIRA CHAVES', 'numeroEndereco': '1030', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'AEROPORTO', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '07.040.108/0001-57', 'tipoPessoa': None}",1367582,,,"{'codigo': '257033', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - CEARA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",45000.0,45000.0
9,,2017-01-02,,2017-01-02,2017-06-02,"{'numero': '000012017', 'objeto': 'Objeto: Contratação dos serviços de natureza continuada de fornecimento de energia elétrica para UBSI e SAA, situados nas comunidades indígenas do RS, conforme especificado no Projeto Básico.', 'numeroProcesso': '25065000771201649', 'contatoResponsavel': 'JARINA ALTAMAR DE OLIVEIRA SANTOS'}","{'numeroInscricaoSocial': '', 'nome': 'COPREL COOPERATIVA DE ENERGIA', 'razaoSocialReceita': 'COPREL COOPERATIVA DE ENERGIA', 'nomeFantasiaReceita': '', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '07/06/1968', 'enderecoEletronico': 'COPREL@COPREL.COM.BR', 'numeroTelefone': '54  33245800 54  33245819', 'descricaoLogradouro': 'AV BRASIL', 'numeroEndereco': '2530', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'HERMANY', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '90.660.754/0001-60', 'tipoPessoa': None}",1568130,,,"{'codigo': '257053', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - INTERIOR SUL', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",120000.0,120000.0
10,,2017-10-07,,2017-10-07,2017-09-08,"{'numero': '000362017', 'objeto': 'Objeto: Contratação de Compra de Energia Regulada - CCER, por meio de concessionária de serviço público, referente ao fornecimento de energia elétrica para as Unidades I e VII localizadas no SIA trecho 4 lotes 540/610 Almoxarifado e 1220/1280 SADM.', 'numeroProcesso': '250001745592016', 'contatoResponsavel': 'TIAGO PONTES QUEIROZ'}","{'numeroInscricaoSocial': '', 'nome': 'CEB DISTRIBUICAO S.A.', 'razaoSocialReceita': 'CEB DISTRIBUICAO S.A.', 'nomeFantasiaReceita': 'CEB DISTRIBUICAO S.A.', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '26/07/2005', 'enderecoEletronico': 'marly@ceb.com.br', 'numeroTelefone': '61  33631894 61  33634013', 'descricaoLogradouro': 'ST SETOR DE INDUSTRIA E ABASTECIMENTO', 'numeroEndereco': 'S/N', 'complementoEndereco': 'AREA ESPECIAL C', 'numeroCEP': '        ', 'nomeBairro': 'SIA', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '07.522.669/0001-92', 'tipoPessoa': None}",1968343,,,"{'codigo': '250110', 'nome': 'COORDENACAO-GERAL DE MATERIAL E PATRIMONIO', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",0.01,0.01
11,,2017-03-15,,2017-03-15,2017-03-04,"{'numero': '000052017', 'objeto': 'Objeto: Fornecimento de energia elétrica às Unidades do DSEI Interior Sul, conforme detalhado no projeto Básico, parte integrante deste processo.', 'numeroProcesso': '25065000772201693', 'contatoResponsavel': 'JARINA ALTAMAR DE OLIVEIRA SANTOS'}","{'numeroInscricaoSocial': '', 'nome': 'COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE-D', 'razaoSocialReceita': 'COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE-D', 'nomeFantasiaReceita': 'CEEE DISTRIBUICAO', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '28/11/2006', 'enderecoEletronico': 'DCT@CEEE.COM.BR', 'numeroTelefone': '51  33822830 ', 'descricaoLogradouro': 'AV JOAQUIM PORTO VILLANOVA', 'numeroEndereco': '201', 'complementoEndereco': 'PREDIO A1 - 7 ANDAR SALA: 721', 'numeroCEP': '        ', 'nomeBairro': 'JARDIM CARVALHO', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '08.467.115/0001-00', 'tipoPessoa': None}",2168369,,,"{'codigo': '257053', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - INTERIOR SUL', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",120000.0,120000.0
